	R1506023208.filt.isoforms	R1506023214.filt.isoforms
ENST00000541627.1,0.233,2.585,POLE
ENST00000409896.1,1.716,0.236,GCC2
ENST00000567110.1,0.364,7.701,NUDT21
ENST00000377773.5,0.820,10.683,TOMM5
ENST00000373314.3,9.557,79.787,FAM129B
ENST00000301624.4,0.019,0.300,TNRC6C
ENST00000431235.2,0.019,3.336,SEPT9
ENST00000266214.5,0.960,0.064,SCARF2
ENST00000411772.1,0.401,3.679,TP53BP1
ENST00000468151.1,0.970,14.962,DESI1
ENST00000306320.9,1.837,0.129,FAM134B
ENST00000582529.1,5.100,0.097,DUS1L
ENST00000572723.1,0.149,8.323,PRPF8
ENST00000460882.1,7.394,0.247,GRHPR
ENST00000271915.4,2.890,0.204,KCNN3
ENST00000541196.1,3.767,0.290,HCP5
ENST00000539479.1,8.913,0.890,MDM2
ENST00000392811.2,9.324,1.319,SMARCD3
ENST00000502533.1,2.079,19.156,NUP155
ENST00000346874.4,0.037,0.590,PARD3
ENST00000443875.1,0.690,21.848,C1S
ENST00000355260.3,1.016,0.011,NUP98
ENST00000521059.1,18.078,1.158,PTK2
ENST00000568763.1,0.019,0.665,CORO1A
ENST00000307138.6,1.846,0.236,RALGAPA1
ENST00000389915.3,6.126,0.847,FAM168B
ENST00000440578.1,0.056,3.722,RP11-356I2.4
ENST00000223791.3,0.270,2.381,AKNA
ENST00000541124.1,0.140,22.985,PSME3
ENST00000397354.3,2.573,0.332,BCOR
ENST00000583858.1,1.529,14.136,ACADVL
ENST00000441946.2,21.174,0.740,PSME3
ENST00000534980.1,4.261,0.150,DDX6
ENST00000278836.5,1.921,0.139,MYRF
ENST00000370055.1,12.736,0.129,L1CAM
ENST00000358383.5,1.063,0.011,PARPBP
ENST00000561462.1,0.401,7.186,IPO4
ENST00000379826.4,0.009,0.386,SMAD9
ENST00000472663.1,0.047,3.218,MSRB2
ENST00000379284.1,0.112,1.244,GFOD1
ENST00000453664.1,2.443,0.054,USP19
ENST00000253251.8,6.573,0.729,UBE4B
ENST00000557639.1,4.643,0.429,GSTZ1
ENST00000240100.2,1.380,11.079,DUSP4
ENST00000389993.3,3.179,0.064,PSME4
ENST00000539476.1,10.489,1.223,PITPNA
ENST00000555309.1,14.116,2.049,HNRNPC
ENST00000315274.6,0.252,5.942,MMP1
ENST00000563565.1,0.653,45.015,RP11-24N18.1
ENST00000539550.1,0.037,1.030,TLE3
ENST00000344721.4,0.466,0.021,NR3C2
ENST00000414202.2,1.054,0.054,KIAA1432
ENST00000378302.2,6.079,0.644,RCBTB1
ENST00000479532.1,2.350,22.910,SF3B1
ENST00000330687.4,0.242,2.456,CMTM4
ENST00000478828.1,0.513,11.830,YARS
ENST00000589823.2,20.670,3.121,VMP1
ENST00000485118.1,1.063,19.821,MUC1
ENST00000344956.4,0.541,6.628,PVR
ENST00000453867.1,0.214,4.676,PAK6
ENST00000532672.1,4.112,48.072,BIRC2
ENST00000355458.3,0.382,3.625,ACAD11
ENST00000375614.2,5.025,0.762,LAYN
ENST00000456684.1,3.599,0.365,C1orf112
ENST00000264501.4,1.977,0.172,KIAA1109
ENST00000520857.1,0.028,0.804,TRAPPC9
ENST00000467744.2,0.476,4.237,CHM
ENST00000310164.2,4.783,0.547,ZCCHC12
ENST00000407230.1,2.200,0.343,NCOA1
ENST00000495852.2,0.047,2.874,GLMN
ENST00000544071.1,8.093,0.397,EFCAB14
